"A","B","C","G"
"34826","61044","80368","4"
"34826","61044","79932","4"
"34826","61044","79932","4"
"34728","61044","79932","4"
"34728","59213","79932","4"
"34728","59213","81046","4"
"34728","59213","81046","4"
"35202","59213","81046","4"
"35202","60141","81046","4"
"35202","60141","81002","4"
"35202","60141","81002","4"
"35321","60141","81002","4"
"35321","58285","81002","4"
"35321","58285","80377","4"
"35321","58285","80377","4"
"34849","58285","80377","4"
"34849","60967","80377","4"
"34849","60967","80024","4"
"34849","60967","80024","4"
"34610","60967","80024","4"
"34610","59166","80024","4"
"34610","59166","80784","4"
"34610","59166","80784","4"
"35364","59166","80784","4"
"35364","59698","80784","4"
"35364","59698","79016","4"
"35364","59698","79016","4"
"34454","59698","79016","4"
"34454","60999","79016","4"
"34454","60999","80772","4"
"34454","60999","80772","4"
"34860","60999","80772","4"
"34860","58557","80772","4"
"34860","58557","80077","4"
"34860","58557","80077","4"
"35255","58557","80077","4"
"35255","60145","80077","4"
"35255","60145","80958","4"
"35255","60145","80958","4"
"35318","60145","80958","4"
"35318","58271","80958","4"
"35318","58271","80391","4"
"35318","58271","80391","4"
"34830","58271","80391","4"
"34830","60964","80391","4"
"34830","60964","80012","4"
"34830","60964","80012","4"
"34567","60964","80012","4"
"34567","58947","80012","4"
"34567","58947","80991","4"
"34567","58947","80991","4"
"35362","58947","80991","4"
"35362","59884","80991","4"
"35362","59884","78808","4"
"35362","59884","78808","4"
"34482","59884","78808","4"
"34482","61000","78808","4"
"34482","61000","80852","4"
"34482","61000","80852","4"
"34709","61000","80852","4"
"34709","62189","80852","4"
"34709","62189","80938","4"
"34709","62189","80938","4"
"34206","62189","80938","4"
"34206","58555","80938","4"
"34206","58555","80852","4"
"34206","58555","80852","4"
"32538","58555","80852","4"
"32538","54465","80852","4"
"32538","54465","80889","4"
"32538","54465","80889","4"
"33226","54465","80889","4"
"33226","58438","80889","4"
"33226","58438","85345","4"
"33226","58438","85345","4"
"33541","58438","85345","4"
"33541","59173","85345","4"
"33541","59173","84120","4"
"33541","59173","84120","4"
"34384","59173","84120","4"
"34384","58612","84120","4"
"34384","58612","86894","4"
"34384","58612","86894","4"
"34711","58612","86894","4"
"34711","60395","86894","4"
"34711","60395","86776","4"
"34711","60395","86776","4"
"34062","60395","86776","4"
"34062","61422","86776","4"
"34062","61422","86973","4"
"34062","61422","86973","4"
"34547","61422","86973","4"
"34547","58589","86973","4"
"34547","58589","88306","4"
"34547","58589","88306","4"
"34044","58589","88306","4"
"34044","62773","88306","4"
"34044","62773","86960","4"
"34044","62773","86960","4"
"34559","62773","86960","4"
"34559","61586","86960","4"
"34559","61586","87369","4"
"34559","61586","87369","4"
"33983","61586","87369","4"
"33983","61201","87369","4"
"33983","61201","86896","4"
"33983","61201","86896","4"
"34234","61201","86896","4"
"34234","60312","86896","4"
"34234","60312","87124","4"
"34234","60312","87124","4"
"33394","60312","87124","4"
"33394","59352","87124","4"
"33394","59352","89246","4"
"33394","59352","89246","4"
"33854","59352","89246","4"
"33854","59149","89246","4"
"33854","59149","86851","4"
"33854","59149","86851","4"
"34054","59149","86851","4"
"34054","60756","86851","4"
"34054","60756","86720","4"
"34054","60756","86720","4"
"34067","60756","86720","4"
"34067","58703","86720","4"
"34067","58703","88854","4"
"34067","58703","88854","4"
"34390","58703","88854","4"
"34390","58625","88854","4"
"34390","58625","86871","4"
"34390","58625","86871","4"
"34170","58625","86871","4"
"34170","61018","86871","4"
"34170","61018","87390","4"
"34170","61018","87390","4"
"33703","61018","87390","4"
"33703","61099","87390","4"
"33703","61099","86979","4"
"33703","61099","86979","4"
"33909","61099","86979","4"
"33909","58376","86979","4"
"33909","58376","89185","4"
"33909","58376","89185","4"
"33473","58376","89185","4"
"33473","59143","89185","4"
"33473","59143","87167","4"
"33473","59143","87167","4"
"33228","59143","87167","4"
"33228","58344","87167","4"
"33228","58344","88969","4"
"33228","58344","88969","4"
"33735","58344","88969","4"
"33735","58925","88969","4"
"33735","58925","87278","4"
"33735","58925","87278","4"
"33551","58925","87278","4"
"33551","57703","87278","4"
"33551","57703","89249","4"
"33551","57703","89249","4"
"33046","57703","89249","4"
"33046","59127","89249","4"
"33046","59127","86861","4"
"33046","59127","86861","4"
"32420","59127","86861","4"
"32420","55444","86861","4"
"32420","55444","85661","4"
"32420","55444","85661","4"
"32643","55444","85661","4"
"32643","52556","85661","4"
"32643","52556","86976","4"
"32643","52556","86976","4"
"32257","52556","86976","4"
"32257","53740","86976","4"
"32257","53740","87105","4"
"32257","53740","87105","4"
"33082","53740","87105","4"
"33082","52589","87105","4"
"33082","52589","86942","4"
"33082","52589","86942","4"
"31849","52589","86942","4"
"31849","54456","86942","4"
"31849","54456","87412","4"
"31849","54456","87412","4"
"33478","54456","87412","4"
"33478","57947","87412","4"
"33478","57947","95074","4"
"33478","57947","95074","4"
"33756","57947","95074","4"
"33756","57568","95074","4"
"33756","57568","87340","4"
"33756","57568","87340","4"
"33439","57568","87340","4"
"33439","56594","87340","4"
"33439","56594","90968","4"
"33439","56594","90968","4"
"32587","56594","90968","4"
"32587","54467","90968","4"
"32587","54467","94895","4"
"32587","54467","94895","4"
"33086","54467","94895","4"
"33086","52914","94895","4"
"33086","52914","96647","4"
"33086","52914","96647","4"
"33075","52914","96647","4"
"33075","54530","96647","4"
"33075","54530","101275","4"
"33075","54530","101275","4"
"32905","54530","101275","4"
"32905","53525","101275","4"
"32905","53525","100545","4"
"32905","53525","100545","4"
"33003","53525","100545","4"
"33003","53557","100545","4"
"33003","53557","105142","4"
"33003","53557","105142","4"
"33660","53557","105142","4"
"33660","53725","105142","4"
"33660","53725","105455","4"
"33660","53725","105455","4"
"33052","53725","105455","4"
"33052","54031","105455","4"
"33052","54031","105387","4"
"33052","54031","105387","4"
"33583","54031","105387","4"
"33583","52718","105387","4"
"33583","52718","106144","4"
"33583","52718","106144","4"
"33096","52718","106144","4"
"33096","53565","106144","4"
"33096","53565","109094","4"
"33096","53565","109094","4"
"33340","53565","109094","4"
"33340","54160","109094","4"
"33340","54160","105960","4"
"33340","54160","105960","4"
"33614","54160","105960","4"
"33614","52675","105960","4"
"33614","52675","105308","4"
"33614","52675","105308","4"
"33116","52675","105308","4"
"33116","54111","105308","4"
"33116","54111","104874","4"
"33116","54111","104874","4"
"33148","54111","104874","4"
"33148","52245","104874","4"
"33148","52245","97626","4"
"33148","52245","97626","4"
"33181","52245","97626","4"
"33181","53970","97626","4"
"33181","53970","100702","4"
"33181","53970","100702","4"
"33037","53970","100702","4"
"33037","53653","100702","4"
"33037","53653","99252","4"
"33037","53653","99252","4"
"33073","53653","99252","4"
"33073","55596","99252","4"
"33073","55596","89596","4"
"33073","55596","89596","4"
"32908","55596","89596","4"
"32908","55209","89596","4"
"32908","55209","88947","4"
"32908","55209","88947","4"
"33301","55209","88947","4"
"33301","55435","88947","4"
"33301","55435","88804","4"
"33301","55435","88804","4"
"33138","55435","88804","4"
"33138","58640","88804","4"
"33138","58640","86300","4"
"33138","58640","86300","4"
"33200","58640","86300","4"
"33200","59163","86300","4"
"33200","59163","80994","4"
"33200","59163","80994","4"
"33822","59163","80994","4"
"33822","58267","80994","4"
"33822","58267","80626","4"
"33822","58267","80626","4"
"33269","58267","80626","4"
"33269","59044","80626","4"
"33269","59044","81296","4"
"33269","59044","81296","4"
"33985","59044","81296","4"
"33985","58354","81296","4"
"33985","58354","79970","4"
"33985","58354","79970","4"
"33833","58354","79970","4"
"33833","58784","79970","4"
"33833","58784","80362","4"
"33833","58784","80362","4"
"33951","58784","80362","4"
"33951","58356","80362","4"
"33951","58356","80329","4"
"33951","58356","80329","4"
"33732","58356","80329","4"
"33732","58861","80329","4"
"33732","58861","80382","4"
"33732","58861","80382","4"
"34265","58861","80382","4"
"34265","60568","80382","4"
"34265","60568","78828","4"
"34265","60568","78828","4"
"34026","60568","78828","4"
"34026","61490","78828","4"
"34026","61490","80787","4"
"34026","61490","80787","4"
"34623","61490","80787","4"
"34623","61553","80787","4"
"34623","61553","80429","4"
"34623","61553","80429","4"
"34468","61553","80429","4"
"34468","59884","80429","4"
"34468","59884","80058","4"
"34468","59884","80058","4"
"34917","59884","80058","4"
"34917","61202","80058","4"
"34917","61202","81193","4"
"34917","61202","81193","4"
"35295","61202","81193","4"
"35295","59995","81193","4"
"35295","59995","78712","4"
"35295","59995","78712","4"
"34395","59995","78712","4"
"34395","62002","78712","4"
"34395","62002","80319","4"
"34395","62002","80319","4"
"34669","62002","80319","4"
"34669","61830","80319","4"
"34669","61830","80833","4"
"34669","61830","80833","4"
"34614","61830","80833","4"
"34614","61961","80833","4"
"34614","61961","80605","4"
"34614","61961","80605","4"
"34737","61961","80605","4"
"34737","58794","80605","4"
"34737","58794","80343","4"
"34737","58794","80343","4"
"34521","58794","80343","4"
"34521","58579","80343","4"
"34521","58579","83820","4"
"34521","58579","83820","4"
"34340","58579","83820","4"
"34340","58434","83820","4"
"34340","58434","81091","4"
"34340","58434","81091","4"
"33650","58434","81091","4"
"33650","58456","81091","4"
"33650","58456","85431","4"
"33650","58456","85431","4"
"33580","58456","85431","4"
"33580","58426","85431","4"
"33580","58426","84287","4"
"33580","58426","84287","4"
"33327","58426","84287","4"
"33327","59517","84287","4"
"33327","59517","85534","4"
"33327","59517","85534","4"
"33438","59517","85534","4"
"33438","59042","85534","4"
"33438","59042","89530","4"
"33438","59042","89530","4"
"33771","59042","89530","4"
"33771","59214","89530","4"
"33771","59214","86982","4"
"33771","59214","86982","4"
"33822","59214","86982","4"
"33822","58560","86982","4"
"33822","58560","88077","4"
"33822","58560","88077","4"
"33121","58560","88077","4"
"33121","57696","88077","4"
"33121","57696","87460","4"
"33121","57696","87460","4"
"33205","57696","87460","4"
"33205","54979","87460","4"
"33205","54979","88959","4"
"33205","54979","88959","4"
"33383","54979","88959","4"
"33383","56313","88959","4"
"33383","56313","87994","4"
"33383","56313","87994","4"
"33421","56313","87994","4"
"33421","57508","87994","4"
"33421","57508","87370","4"
"33421","57508","87370","4"
"33253","57508","87370","4"
"33253","55885","87370","4"
"33253","55885","87967","4"
"33253","55885","87967","4"
"33498","55885","87967","4"
"33498","58633","87967","4"
"33498","58633","87019","4"
"33498","58633","87019","4"
"33343","58633","87019","4"
"33343","56841","87019","4"
"33343","56841","87110","4"
"33343","56841","87110","4"
"33389","56841","87110","4"
"33389","57716","87110","4"
"33389","57716","87024","4"
"33389","57716","87024","4"
"33174","57716","87024","4"
"33174","56246","87024","4"
"33174","56246","87486","4"
"33174","56246","87486","4"
"33260","56246","87486","4"
"33260","54841","87486","4"
"33260","54841","89014","4"
"33260","54841","89014","4"
"33313","54841","89014","4"
"33313","53966","89014","4"
"33313","53966","87224","4"
"33313","53966","87224","4"
"33583","53966","87224","4"
"33583","52420","87224","4"
"33583","52420","87299","4"
"33583","52420","87299","4"
"32931","52420","87299","4"
"32931","53157","87299","4"
"32931","53157","89512","4"
"32931","53157","89512","4"
"33426","53157","89512","4"
"33426","54235","89512","4"
"33426","54235","87368","4"
"33426","54235","87368","4"
"33426","54235","87368","4"
"33426","52653","87368","4"
"33426","52653","89392","4"
"33426","52653","89392","4"
"33692","52653","89392","4"
"33692","52386","89392","4"
"33692","52386","87460","4"
"33692","52386","87460","4"
"33283","52386","87460","4"
"33283","53791","87460","4"
"33283","53791","87380","4"
"33283","53791","87380","4"
"33498","53791","87380","4"
"33498","52891","87380","4"
"33498","52891","89079","4"
"33498","52891","89079","4"
"33654","52891","89079","4"
"33654","53687","89079","4"
"33654","53687","86983","4"
"33654","53687","86983","4"
"33036","53687","86983","4"
"33036","53258","86983","4"
"33036","53258","87307","4"
"33036","53258","87307","4"
"33617","53258","87307","4"
"33617","52786","87307","4"
"33617","52786","89094","4"
"33617","52786","89094","4"
"33355","52786","89094","4"
"33355","54007","89094","4"
"33355","54007","86858","4"
"33355","54007","86858","4"
"33139","54007","86858","4"
"33139","54332","86858","4"
"33139","54332","84867","4"
"33139","54332","84867","4"
"33873","54332","84867","4"
"33873","54364","84867","4"
"33873","54364","85554","4"
"33873","54364","85554","4"
"33427","54364","85554","4"
"33427","53213","85554","4"
"33427","53213","89273","4"
"33427","53213","89273","4"
"33169","53213","89273","4"
"33169","54591","89273","4"
"33169","54591","87266","4"
"33169","54591","87266","4"
"33639","54591","87266","4"
"33639","57096","87266","4"
"33639","57096","86968","4"
"33639","57096","86968","4"
"34030","57096","86968","4"
"34030","56991","86968","4"
"34030","56991","81133","4"
"34030","56991","81133","4"
"33523","56991","81133","4"
"33523","54197","81133","4"
"33523","54197","79707","4"
"33523","54197","79707","4"
"33538","54197","79707","4"
"33538","53395","79707","4"
"33538","53395","80524","4"
"33538","53395","80524","4"
"33836","53395","80524","4"
"33836","52713","80524","4"
"33836","52713","77210","4"
"33836","52713","77210","4"
"33941","52713","77210","4"
"33941","48823","77210","4"
"33941","48823","78862","4"
"33941","48823","78862","4"
"33632","48823","78862","4"
"33632","49865","78862","4"
"33632","49865","80959","4"
"33632","49865","80959","4"
"34399","49865","80959","4"
"34399","49054","80959","4"
"34399","49054","78141","4"
"34399","49054","78141","4"
"34125","49054","78141","4"
"34125","49390","78141","4"
"34125","49390","80526","4"
"34125","49390","80526","4"
"34659","49390","80526","4"
"34659","48769","80526","4"
"34659","48769","79799","4"
"34659","48769","79799","4"
"34263","48769","79799","4"
"34263","49053","79799","4"
"34263","49053","79956","4"
"34263","49053","79956","4"
"34625","49053","79956","4"
"34625","50068","79956","4"
"34625","50068","78378","4"
"34625","50068","78378","4"
"34165","50068","78378","4"
"34165","49066","78378","4"
"34165","49066","79760","4"
"34165","49066","79760","4"
"34662","49066","79760","4"
"34662","50055","79760","4"
"34662","50055","78509","4"
